id,month_series,month,study,table,cohort,sex,measure,treatment,z,SE,SD,SD_lower,SD_upper,absolute,unit,abs_SD,abs_SD_lower,abs_SD_upper,abs_SE,months_treated_gnrha,age,age_0,n,baseline,baseline_SE,baseline_SD,abs_per,abs_per_SE
66,0,0,Schagen,2,F_late,F,hip_BMAD,GnRHa,0.04,0.12,0.7299315036357863,-0.07999999999999999,0.16,0.32,g/cm^3,0.0608276253029822,0.2591723746970178,0.3808276253029822,0.01,24,14.1,14.1,37,0.04,NA,NA,1,0.03125
66,24,24,Schagen,2,F_late,F,hip_BMAD,GnRHa,-0.54,0.18,1.0948972554536793,-0.72,-0.36000000000000004,0.3,g/cm^3,0.0608276253029822,0.2391723746970178,0.3608276253029822,0.01,24,16.1,14.1,37,0.04,NA,NA,0.9375,0.03125
67,0,0,Schagen,4,F_late,F,spine_aBMD,Testosterone,-0.68,0.16,0.9732420048477152,-0.8400000000000001,-0.52,0.9,g/m^2,0.1216552506059644,0.7783447493940356,1.0216552506059644,0.02,24,16.9,16.9,37,0.38,0.14,0.7138627319029899,1,0.022222222222222223
67,36,36,Schagen,4,F_late,F,spine_aBMD,Testosterone,-0.26,0.22,1.3382077566656083,-0.48,-0.04000000000000001,0.99,g/m^2,0.1216552506059644,0.8683447493940356,1.1116552506059645,0.02,24,19.9,16.9,37,0.38,0.14,0.7138627319029899,1.0999999999999999,0.022222222222222223
68,0,0,Schagen,4,F_late,F,hip_aBMD,Testosterone,-0.5,0.12,0.7299315036357863,-0.62,-0.38,0.88,g/m^2,0.1216552506059644,0.7583447493940356,1.0016552506059644,0.02,24,16.9,16.9,37,0.46,0.2,1.2000000000000002,1,0.022727272727272728
68,36,36,Schagen,4,F_late,F,hip_aBMD,Testosterone,0.12,0.16,0.9732420048477152,-0.04000000000000001,0.28,0.96,g/m^2,0.1216552506059644,0.8383447493940356,1.0816552506059645,0.02,24,19.9,16.9,37,0.46,0.2,1.2000000000000002,1.0909090909090908,0.022727272727272728
69,0,0,Schagen,4,F_late,F,body_BMD,Testosterone,-0.3,0.12,0.7299315036357863,-0.42,-0.18,1.02,g/m^2,0.0608276253029822,0.9591723746970178,1.0808276253029823,0.01,24,16.9,16.9,37,0.66,0.23,1.1727744881263404,1,0.00980392156862745
69,36,36,Schagen,4,F_late,F,body_BMD,Testosterone,-0.05,0.16,0.9732420048477152,-0.21000000000000002,0.11,1.1,g/m^2,0.18248287590894657,0.9175171240910536,1.2824828759089466,0.03,24,19.9,16.9,37,0.66,0.23,1.1727744881263404,1.0784313725490198,0.029411764705882353
70,0,0,Schagen,4,F_late,F,spine_BMAD,Testosterone,-0.61,0.18,1.0948972554536793,-0.79,-0.43,0.24,g/cm^3,0.0608276253029822,0.1791723746970178,0.3008276253029822,0.01,24,16.9,16.9,37,0.33,0.17,1.02,1,0.04166666666666667
70,36,36,Schagen,4,F_late,F,spine_BMAD,Testosterone,-0.04,0.18,1.0948972554536793,-0.22,0.13999999999999999,0.26,g/cm^3,0.0608276253029822,0.19917237469701782,0.3208276253029822,0.01,24,19.9,16.9,37,0.33,0.17,1.02,1.0833333333333335,0.04166666666666667
71,0,0,Schagen,4,F_late,F,hip_BMAD,Testosterone,-0.41,0.14,0.8515867542417508,-0.55,-0.26999999999999996,0.3,g/cm^3,0.0608276253029822,0.2391723746970178,0.3608276253029822,0.01,24,16.9,16.9,37,0.04,0.2,1.019803902718557,1,0.03333333333333333
71,36,36,Schagen,4,F_late,F,hip_BMAD,Testosterone,-0.1,0.18,1.0948972554536793,-0.28,0.07999999999999999,0.32,g/cm^3,0.0608276253029822,0.2591723746970178,0.3808276253029822,0.01,24,19.9,16.9,37,0.04,0.2,1.019803902718557,1.0666666666666667,0.03333333333333333
38,0,0,Schagen,3,M,M,spine_aBMD,GnRHa,-0.43,0.705,1.41,-1.8399999999999999,0.98,0.73,g/m^2,0.9,-0.17000000000000004,1.63,0.45,36,12.6,12.6,4,-0.43,NA,NA,1,0.6164383561643836
38,12,12,Schagen,3,M,M,spine_aBMD,GnRHa,-0.92,0.7,1.4,-2.32,0.47999999999999987,0.74,g/m^2,0.1,0.64,0.84,0.05,36,13.6,12.6,4,-0.43,NA,NA,1.0136986301369864,0.06849315068493152
38,24,24,Schagen,3,M,M,spine_aBMD,GnRHa,-1.05,0.655,1.31,-2.3600000000000003,0.26,0.77,g/m^2,0.11,0.66,0.88,0.055,36,14.6,12.6,4,-0.43,NA,NA,1.0547945205479452,0.07534246575342465
38,36,36,Schagen,3,M,M,spine_aBMD,GnRHa,-1.15,0.5,1,-2.15,-0.1499999999999999,0.77,g/m^2,0.11,0.66,0.88,0.055,36,15.6,12.6,4,-0.43,NA,NA,1.0547945205479452,0.07534246575342465
39,0,0,Schagen,3,M,M,hip_aBMD,GnRHa,-0.18,0.25,0.5,-0.6799999999999999,0.32,0.8,g/m^2,0.04,0.76,0.8400000000000001,0.02,36,12.6,12.6,4,-0.18,NA,NA,1,0.024999999999999998
39,12,12,Schagen,3,M,M,hip_aBMD,GnRHa,-0.65,0.17,0.34,-0.99,-0.31,0.82,g/m^2,0.4,0.41999999999999993,1.22,0.2,36,13.6,12.6,4,-0.18,NA,NA,1.025,0.25
39,24,24,Schagen,3,M,M,hip_aBMD,GnRHa,-1.08,0.21,0.42,-1.5,-0.6600000000000001,0.83,g/m^2,0.05,0.7799999999999999,0.88,0.025,36,14.6,12.6,4,-0.18,NA,NA,1.0374999999999999,0.03125
39,36,36,Schagen,3,M,M,hip_aBMD,GnRHa,-1.08,0.21,0.42,-1.5,-0.6600000000000001,0.85,g/m^2,0.06,0.79,0.9099999999999999,0.03,36,15.6,12.6,4,-0.18,NA,NA,1.0625,0.0375
40,0,0,Schagen,3,F,F,spine_aBMD,GnRHa,0.42,0.33666666666666667,1.01,-0.5900000000000001,1.43,NA,NA,NA,NA,NA,NA,36,12.7,12.7,9,0.42,NA,NA,NA,NA
40,12,12,Schagen,3,F,F,spine_aBMD,GnRHa,-0.52,0.26246904579397545,0.83,-1.35,0.30999999999999994,NA,NA,NA,NA,NA,NA,36,13.7,12.7,10,0.42,NA,NA,NA,NA
40,24,24,Schagen,3,F,F,spine_aBMD,GnRHa,-0.35,0.2894508907946531,0.96,-1.31,0.61,NA,NA,NA,NA,NA,NA,36,14.7,12.7,11,0.42,NA,NA,NA,NA
40,36,36,Schagen,3,F,F,spine_aBMD,GnRHa,-0.53,0.23517884877065565,0.78,-1.31,0.25,NA,NA,NA,NA,NA,NA,36,15.7,12.7,11,0.42,NA,NA,NA,NA
40b,0,0,Schagen,3,F,F,spine_aBMD,GnRHa,NA,NA,NA,NA,NA,0.85,g/m^2,0.13,0.72,0.98,0.03919647479510927,36,12.7,12.7,11,NA,NA,NA,1,0.046113499758952084
40b,12,12,Schagen,3,F,F,spine_aBMD,GnRHa,NA,NA,NA,NA,NA,0.88,g/m^2,0.1,0.78,0.98,0.030151134457776365,36,13.7,12.7,11,NA,NA,NA,1.035294117647059,0.035471922891501605
40b,24,24,Schagen,3,F,F,spine_aBMD,GnRHa,NA,NA,NA,NA,NA,0.9,g/m^2,0.11,0.79,1.01,0.033166247903554,36,14.7,12.7,11,NA,NA,NA,1.0588235294117647,0.039019115180651764
40b,36,36,Schagen,3,F,F,spine_aBMD,GnRHa,NA,NA,NA,NA,NA,0.9,g/m^2,0.9,0,1.8,0.2713602101199873,36,15.7,12.7,11,NA,NA,NA,1.0588235294117647,0.3192473060235145
41,0,0,Schagen,3,F,F,hip_aBMD,GnRHa,0.86,0.25102290732122434,0.71,0.15000000000000002,1.5699999999999998,NA,NA,NA,NA,NA,NA,36,12.7,12.7,8,0.86,NA,NA,NA,NA
41,12,12,Schagen,3,F,F,hip_aBMD,GnRHa,0.4,0.25102290732122434,0.71,-0.30999999999999994,1.1099999999999999,NA,NA,NA,NA,NA,NA,36,13.7,12.7,8,0.86,NA,NA,NA,NA
41,24,24,Schagen,3,F,F,hip_aBMD,GnRHa,-0.18,0.22333333333333336,0.67,-0.8500000000000001,0.49000000000000005,NA,NA,NA,NA,NA,NA,36,14.7,12.7,9,0.86,NA,NA,NA,NA
41,36,36,Schagen,3,F,F,hip_aBMD,GnRHa,-0.3,0.2118726032312814,0.67,-0.97,0.37000000000000005,NA,NA,NA,NA,NA,NA,36,15.7,12.7,10,0.86,NA,NA,NA,NA
41b,0,0,Schagen,3,F,F,hip_aBMD,GnRHa,NA,NA,NA,NA,NA,0.88,g/m^2,0.09,0.79,0.97,0.03,36,12.7,12.7,9,NA,NA,NA,1,0.03409090909090909
41b,12,12,Schagen,3,F,F,hip_aBMD,GnRHa,NA,NA,NA,NA,NA,0.88,g/m^2,0.71,0.17000000000000004,1.5899999999999999,0.21407305465021217,36,13.7,12.7,11,NA,NA,NA,1,0.24326483482978656
41b,24,24,Schagen,3,F,F,hip_aBMD,GnRHa,NA,NA,NA,NA,NA,0.87,g/m^2,0.08,0.79,0.95,0.02412090756622109,36,14.7,12.7,11,NA,NA,NA,0.9886363636363636,0.02741012223434215
41b,36,36,Schagen,3,F,F,hip_aBMD,GnRHa,NA,NA,NA,NA,NA,0.88,g/m^2,0.09,0.79,0.97,0.027136021011998725,36,15.7,12.7,11,NA,NA,NA,1,0.030836387513634916
8,0,0,Stoffers,2,F,F,spine_BMD,GnRHa,0.02,0.1270001270001905,1,-0.98,1.02,0.96,g/m^2,0.11,0.85,1.07,0.013970013970020954,8,16.53333333333333,16.53333333333333,62,0.02,0.1270001270001905,1,1,0.014552097885438495
8,8,8,Stoffers,2,F,F,spine_BMD,GnRHa,-0.81,0.1295401295401943,1.02,-1.83,0.20999999999999996,0.9,g/m^2,0.11,0.79,1.01,0.013970013970020954,8,17.2,16.53333333333333,62,0.02,0.1270001270001905,1,0.9375000000000001,0.014552097885438495
8a,8,0,Stoffers,2,F,F,spine_BMD,Testosterone,-0.81,0.1295401295401943,1.02,-1.83,0.20999999999999996,0.9,g/m^2,0.11,0.79,1.01,0.013970013970020954,8,17.2,17.2,62,0.02,0.1270001270001905,1,1,0.015522237744467727
8a,14,6,Stoffers,2,F,F,spine_BMD,Testosterone,-0.67,0.12065012065018096,0.95,-1.62,0.2799999999999999,0.94,g/m^2,0.1,0.84,1.04,0.01270001270001905,8,17.7,17.2,62,0.02,0.1270001270001905,1,1.0444444444444443,0.014111125222243389
8a,20,12,Stoffers,2,F,F,spine_BMD,Testosterone,-0.66,0.13316317971733943,0.81,-1.4700000000000002,0.15000000000000002,0.95,g/m^2,0.09,0.86,1.04,0.014795908857482156,8,18.2,17.2,37,0.02,0.1270001270001905,1,1.0555555555555556,0.01643989873053573
8a,32,24,Stoffers,2,F,F,spine_BMD,Testosterone,-0.74,0.3020927010041785,1.17,-1.91,0.42999999999999994,0.95,g/m^2,0.11,0.84,1.06,0.028401877872187724,8,18.7,17.2,15,0.02,0.1270001270001905,1,1.0555555555555556,0.03155764208020858
9,0,0,Stoffers,2,F,F,left_hip_BMD,GnRHa,-0.19,0.13208013208019811,1.04,-1.23,0.8500000000000001,0.84,g/m^2,0.11,0.73,0.95,0.013970013970020954,8,16.53333333333333,16.53333333333333,62,-0.19,0.13208013208019811,1.04,1,0.016630969011929706
9,8,8,Stoffers,2,F,F,left_hip_BMD,GnRHa,-1.07,0.10795010795016192,0.85,-1.92,-0.22000000000000008,0.76,g/m^2,0.09,0.67,0.85,0.011430011430017144,8,17.2,16.53333333333333,62,-0.19,0.13208013208019811,1.04,0.9047619047619048,0.013607156464306124
9a,8,0,Stoffers,2,F,F,left_hip_BMD,Testosterone,-1.07,0.10795010795016192,0.85,-1.92,-0.22000000000000008,0.76,g/m^2,0.09,0.67,0.85,0.011430011430017144,8,17.2,17.2,62,-0.19,0.13208013208019811,1.04,1,0.015039488723706768
9a,14,6,Stoffers,2,F,F,left_hip_BMD,Testosterone,-0.62,0.14224014224021336,1.12,-1.7400000000000002,0.5000000000000001,0.83,g/m^2,0.12,0.71,0.95,0.01524001524002286,8,17.7,17.2,62,-0.19,0.13208013208019811,1.04,1.0921052631578947,0.020052651631609027
9a,20,12,Stoffers,2,F,F,left_hip_BMD,Testosterone,-0.93,0.1035713620023751,0.63,-1.56,-0.30000000000000004,0.81,g/m^2,0.08,0.7300000000000001,0.89,0.013151918984428584,8,18.2,17.2,37,-0.19,0.13208013208019811,1.04,1.0657894736842106,0.017305156558458663
9a,32,24,Stoffers,2,F,F,left_hip_BMD,Testosterone,-0.2,0.18073922282301277,0.7,-0.8999999999999999,0.49999999999999994,0.86,g/m^2,0.09,0.77,0.95,0.0232379000772445,8,19.2,17.2,15,-0.19,0.13208013208019811,1.04,1.131578947368421,0.03057618431216382
10,0,0,Stoffers,2,F,F,right_hip_BMD,GnRHa,-0.16,0.1270001270001905,1,-1.16,0.84,0.84,g/m^2,0.11,0.73,0.95,0.013970013970020954,8,16.53333333333333,16.53333333333333,62,-0.16,0.1270001270001905,1,1,0.016630969011929706
10,8,8,Stoffers,2,F,F,right_hip_BMD,GnRHa,-0.97,0.1003301003301505,0.79,-1.76,-0.17999999999999994,0.77,g/m^2,0.08,0.6900000000000001,0.85,0.01016001016001524,8,17.2,16.53333333333333,62,-0.16,0.1270001270001905,1,0.9166666666666667,0.012095250190494334
10a,8,0,Stoffers,2,F,F,right_hip_BMD,Testosterone,-0.97,0.1003301003301505,0.79,-1.76,-0.17999999999999994,0.77,g/m^2,0.08,0.6900000000000001,0.85,0.01016001016001524,8,17.2,17.2,62,-0.16,0.1270001270001905,1,1,0.013194818389630181
10a,14,6,Stoffers,2,F,F,right_hip_BMD,Testosterone,-0.54,0.12192012192018288,0.96,-1.5,0.41999999999999993,0.84,g/m^2,0.11,0.73,0.95,0.013970013970020954,8,17.7,17.2,62,-0.16,0.1270001270001905,1,1.0909090909090908,0.0181428752857415
10a,20,12,Stoffers,2,F,F,right_hip_BMD,Testosterone,-0.8,0.11343530124069652,0.69,-1.49,-0.1100000000000001,0.82,g/m^2,0.08,0.74,0.8999999999999999,0.013151918984428584,8,18.2,17.2,37,-0.16,0.1270001270001905,1,1.0649350649350648,0.01708041426549167
10a,32,24,Stoffers,2,F,F,right_hip_BMD,Testosterone,-0.31,0.21688706738761532,0.84,-1.15,0.53,0.85,g/m^2,0.11,0.74,0.96,0.028401877872187724,8,18.7,17.2,15,-0.16,0.1270001270001905,1,1.103896103896104,0.03688555567816587
11,0,0,Carmichael,2,M+F,NA,spine_BMD,GnRHa,-0.3,0.19834459624188455,1.3156692098577336,-1.6156692098577337,1.0156692098577336,NA,NA,NA,NA,NA,NA,12,13.766666666666666,13.766666666666666,44,-0.3,0.19834459624188455,1.3156692098577336,NA,NA
11,12,12,Carmichael,2,M+F,NA,spine_BMD,GnRHa,-1,0.14875844718141346,0.9867519073933004,-1.9867519073933004,-0.013248092606699569,NA,NA,NA,NA,NA,NA,12,14.766666666666666,13.766666666666666,44,-0.3,0.19834459624188455,1.3156692098577336,NA,NA
12,0,0,Carmichael,2,M+F,NA,HAZ_spine_BMD,GnRHa,-0.5,0.173551521711649,1.151210558625517,-1.651210558625517,0.651210558625517,NA,NA,NA,NA,NA,NA,12,13.766666666666666,13.766666666666666,44,-0.5,0.173551521711649,1.151210558625517,NA,NA
12,12,12,Carmichael,2,M+F,NA,HAZ_spine_BMD,GnRHa,-1,0.173551521711649,1.151210558625517,-2.1512105586255172,0.15121055862551702,NA,NA,NA,NA,NA,NA,12,14.766666666666666,13.766666666666666,44,-0.5,0.173551521711649,1.151210558625517,NA,NA
13,0,0,Carmichael,2,M+F,NA,hip_BMD,GnRHa,-0.5,0.1983445962418846,1.3156692098577338,-1.8156692098577338,0.8156692098577338,NA,NA,NA,NA,NA,NA,12,13.766666666666666,13.766666666666666,44,-0.5,0.1983445962418846,1.3156692098577338,NA,NA
13,12,12,Carmichael,2,M+F,NA,hip_BMD,GnRHa,-1,0.173551521711649,1.151210558625517,-2.1512105586255172,0.15121055862551702,NA,NA,NA,NA,NA,NA,12,14.766666666666666,13.766666666666666,44,-0.5,0.1983445962418846,1.3156692098577338,NA,NA
14,0,0,Carmichael,2,M+F,NA,HAZ_hip_BMD,GnRHa,-0.6,0.1983445962418846,1.3156692098577338,-1.9156692098577337,0.7156692098577339,NA,NA,NA,NA,NA,NA,12,13.766666666666666,13.766666666666666,44,-0.6,0.1983445962418846,1.3156692098577338,NA,NA
14,12,12,Carmichael,2,M+F,NA,HAZ_hip_BMD,GnRHa,-0.9,0.1983445962418846,1.3156692098577338,-2.215669209857734,0.4156692098577338,NA,NA,NA,NA,NA,NA,12,14.766666666666666,13.766666666666666,44,-0.6,0.1983445962418846,1.3156692098577338,NA,NA
15,0,0,Carmichael,2,M+F,NA,spine_BMD,GnRHa,-0.5,0.26587290097204025,1.3025058876300404,-1.8025058876300404,0.8025058876300404,NA,NA,NA,NA,NA,NA,24,13.766666666666666,13.766666666666666,24,-0.5,0.26587290097204025,1.3025058876300404,NA,NA
15,24,24,Carmichael,2,M+F,NA,spine_BMD,GnRHa,-1.5,0.3142134284215021,1.5393251399264112,-3.039325139926411,0.03932513992641118,NA,NA,NA,NA,NA,NA,24,15.766666666666666,13.766666666666666,24,-0.5,0.26587290097204025,1.3025058876300404,NA,NA
16,0,0,Carmichael,2,M+F,NA,HAZ_spine_BMD,GnRHa,-0.7,0.2658729009720402,1.3025058876300402,-2.00250588763004,0.6025058876300402,NA,NA,NA,NA,NA,NA,24,13.766666666666666,13.766666666666666,24,-0.7,0.2658729009720402,1.3025058876300402,NA,NA
16,24,24,Carmichael,2,M+F,NA,HAZ_spine_BMD,GnRHa,-1.3,0.29004316469677116,1.4209155137782257,-2.720915513778226,0.12091551377822563,NA,NA,NA,NA,NA,NA,24,15.766666666666666,13.766666666666666,24,-0.7,0.2658729009720402,1.3025058876300402,NA,NA
25,0,0,Carmichael,2,M+F,NA,hip_BMD,GnRHa,-0.5,0.28763687148326555,1.3181177362323493,-1.8181177362323493,0.8181177362323493,NA,NA,NA,NA,NA,NA,24,13.766666666666666,13.766666666666666,21,-0.5,0.28763687148326555,1.3181177362323493,NA,NA
25,24,24,Carmichael,2,M+F,NA,hip_BMD,GnRHa,-1.4,0.26366713219299337,1.2082745915463198,-2.6082745915463197,-0.19172540845368014,NA,NA,NA,NA,NA,NA,24,15.766666666666666,13.766666666666666,21,-0.5,0.28763687148326555,1.3181177362323493,NA,NA
26,0,0,Carmichael,2,M+F,NA,HAZ_hip_BMD,GnRHa,-0.5,0.28763687148326555,1.3181177362323493,-1.8181177362323493,0.8181177362323493,NA,NA,NA,NA,NA,NA,24,13.766666666666666,13.766666666666666,21,-0.5,-0.5,-0.5,NA,NA
26,24,24,Carmichael,2,M+F,NA,HAZ_hip_BMD,GnRHa,-1.2,0.26366713219299337,1.2082745915463198,-2.40827459154632,0.00827459154631982,NA,NA,NA,NA,NA,NA,24,15.766666666666666,13.766666666666666,21,-0.5,-0.5,-0.5,NA,NA
27,0,0,Carmichael,2,M+F,NA,spine_BMD,GnRHa,-0.2,0.36347360014307983,1.259109485315577,-1.459109485315577,1.0591094853155771,NA,NA,NA,NA,NA,NA,36,13.766666666666666,13.766666666666666,12,-0.2,0.36347360014307983,1.259109485315577,NA,NA
27,36,36,Carmichael,2,M+F,NA,spine_BMD,GnRHa,-1.5,0.3180394001251948,1.10172079965113,-2.60172079965113,-0.39827920034887,NA,NA,NA,NA,NA,NA,36,16.766666666666666,13.766666666666666,12,-0.2,0.36347360014307983,1.259109485315577,NA,NA
28,0,0,Carmichael,2,M+F,NA,HAZ_spine_BMD,GnRHa,-0.4,0.34075650013413733,1.1804151424833536,-1.5804151424833535,0.7804151424833535,NA,NA,NA,NA,NA,NA,36,13.766666666666666,13.766666666666666,12,-0.4,0.34075650013413733,1.1804151424833536,NA,NA
28,36,36,Carmichael,2,M+F,NA,HAZ_spine_BMD,GnRHa,-1.3,0.38619070015202234,1.3378038281478009,-2.637803828147801,0.03780382814780081,NA,NA,NA,NA,NA,NA,36,16.766666666666666,13.766666666666666,12,-0.4,0.34075650013413733,1.1804151424833536,NA,NA
29,0,0,Carmichael,2,M+F,NA,hip_BMD,GnRHa,-0.3,0.43162490016990723,1.4951925138122477,-1.7951925138122478,1.1951925138122477,NA,NA,NA,NA,NA,NA,36,13.766666666666666,13.766666666666666,12,-0.3,0.43162490016990723,1.4951925138122477,NA,NA
29,36,36,Carmichael,2,M+F,NA,hip_BMD,GnRHa,-1.1,0.2953223001162523,1.0230264568189062,-2.1230264568189066,-0.07697354318109384,NA,NA,NA,NA,NA,NA,36,16.766666666666666,13.766666666666666,12,-0.3,0.43162490016990723,1.4951925138122477,NA,NA
30,0,0,Carmichael,2,M+F,NA,HAZ_hip_BMD,GnRHa,-0.5,0.45434200017884974,1.5738868566444713,-2.0738868566444713,1.0738868566444713,NA,NA,NA,NA,NA,NA,36,13.766666666666666,13.766666666666666,12,-0.5,0.45434200017884974,1.5738868566444713,NA,NA
30,36,36,Carmichael,2,M+F,NA,HAZ_hip_BMD,GnRHa,-1,0.36347360014307983,1.259109485315577,-2.259109485315577,0.2591094853155771,NA,NA,NA,NA,NA,NA,36,16.766666666666666,13.766666666666666,12,-0.5,0.45434200017884974,1.5738868566444713,NA,NA
72,0,0,Carmichael,2,M+F,NA,spine_BMC,GnRHa,NA,NA,NA,NA,NA,39.6,NA,12.033812621151279,27.566187378848724,51.63381262115128,1.8568576002597443,12,13.766666666666666,13.766666666666666,42,NA,NA,NA,1,0.046890343440902635
72,12,12,Carmichael,2,M+F,NA,spine_BMC,GnRHa,NA,NA,NA,NA,NA,41.2,NA,9.627050096921023,31.572949903078978,50.82705009692103,1.4854860802077954,12,14.766666666666666,13.766666666666666,42,NA,NA,NA,1.0404040404040404,0.037512274752722105
73,0,0,Carmichael,2,M+F,NA,spine_BMD,GnRHa,NA,NA,NA,NA,NA,0.76,g/m^2,0.14622040979880907,0.6137795902011909,0.9062204097988091,0.02229840344776596,12,13.766666666666666,13.766666666666666,43,NA,NA,NA,1,0.02934000453653416
73,12,12,Carmichael,2,M+F,NA,spine_BMD,GnRHa,NA,NA,NA,NA,NA,0.77,g/m^2,0.14622040979880907,0.6237795902011909,0.9162204097988091,0.02229840344776596,12,14.766666666666666,13.766666666666666,43,NA,NA,NA,1.013157894736842,0.02934000453653416
74,0,0,Carmichael,2,M+F,NA,hip_BMC,GnRHa,NA,NA,NA,NA,NA,25.5,NA,6.47823236720561,19.02176763279439,31.97823236720561,1.0373473888809936,12,13.766666666666666,13.766666666666666,39,NA,NA,NA,1,0.040680289760038964
74,12,12,Carmichael,2,M+F,NA,hip_BMC,GnRHa,NA,NA,NA,NA,NA,26.1,NA,5.3985269726713385,20.701473027328664,31.49852697267134,0.8644561574008275,12,14.766666666666666,13.766666666666666,39,NA,NA,NA,1.023529411764706,0.033900241466699114
75,0,0,Carmichael,2,M+F,NA,hip_BMD,GnRHa,NA,NA,NA,NA,NA,0.81,g/m^2,0.1850923533487316,0.6249076466512684,0.9950923533487317,0.029638496825171227,12,13.766666666666666,13.766666666666666,39,NA,NA,NA,1,0.036590736821199045
75,12,12,Carmichael,2,M+F,NA,hip_BMD,GnRHa,NA,NA,NA,NA,NA,0.82,g/m^2,0.12339490223248767,0.6966050977675122,0.9433949022324877,0.019758997883447475,12,14.766666666666666,13.766666666666666,39,NA,NA,NA,1.0123456790123455,0.02439382454746602
76,0,0,Carmichael,2,M+F,NA,spine_BMC,GnRHa,NA,NA,NA,NA,NA,34.1,NA,8.999131587262093,25.10086841273791,43.09913158726209,1.83694004307955,24,13.766666666666666,13.766666666666666,24,NA,NA,NA,1,0.0538692094744736
76,24,24,Carmichael,2,M+F,NA,spine_BMC,GnRHa,NA,NA,NA,NA,NA,40.1,NA,8.05185457807661,32.048145421923394,48.15185457807661,1.6435779332817027,24,15.766666666666666,13.766666666666666,24,NA,NA,NA,1.1759530791788857,0.048198766371897434
77,0,0,Carmichael,2,M+F,NA,spine_BMD,GnRHa,NA,NA,NA,NA,NA,0.68,g/m^2,0.13025058876300402,0.549749411236996,0.810250588763004,0.026587290097204022,24,13.766666666666666,13.766666666666666,24,NA,NA,NA,1,0.03909895602530003
77,24,24,Carmichael,2,M+F,NA,spine_BMD,GnRHa,NA,NA,NA,NA,NA,0.73,g/m^2,0.11840962614818544,0.6115903738518146,0.8484096261481854,0.024170263724730922,24,15.766666666666666,13.766666666666666,24,NA,NA,NA,1.0735294117647058,0.03554450547754547
78,0,0,Carmichael,2,M+F,NA,hip_BMC,GnRHa,NA,NA,NA,NA,NA,23.9,NA,6.089651010753679,17.81034898924632,29.989651010753676,1.2983179578483515,24,13.766666666666666,13.766666666666666,22,NA,NA,NA,1,0.05432292710662559
